수집시각,순위,영화명,개봉일,예매율,예매관객수,누적관객수
2026-09-04 02:31:48,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,996","16,002"
2026-09-04 02:31:48,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,856","6,904"
2026-09-04 02:31:48,23,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,828","1,095,759"
2026-09-04 02:31:48,24,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,825","122,990"
2026-09-04 02:31:48,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,759","182,838"
2026-09-04 03:21:07,1,오디세이,2026-08-05,57.8%,"411,255","9,329,602"
2026-09-04 03:21:07,2,인턴,2026-09-16,7.0%,"49,575",0
2026-09-04 03:21:07,3,암살자(들),2026-09-23,6.7%,"47,669",145
2026-09-04 03:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,592","8,645,358"
2026-09-04 03:21:07,5,옵세션,2026-09-02,3.7%,"26,681","46,653"
2026-09-04 03:21:07,6,경주기행,2026-08-26,2.6%,"18,553","248,131"
2026-09-04 03:21:07,7,비광,2026-09-02,2.6%,"18,517","30,546"
2026-09-04 03:21:07,8,싱 어게인,2026-09-02,2.0%,"14,200","21,548"
2026-09-04 03:21:07,9,호프,2026-07-15,1.2%,"8,276","4,538,441"
2026-09-04 03:21:07,10,딥 워터,2026-09-09,0.8%,"5,444",126
2026-09-04 03:21:07,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,043","304,593"
2026-09-04 03:21:07,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,793","87,628"
2026-09-04 03:21:07,13,더 드라마,2026-09-09,0.5%,"3,621","1,615"
2026-09-04 03:21:07,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,498",0
2026-09-04 03:21:07,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,864","75,872"
2026-09-04 03:21:07,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,732","841,991"
2026-09-04 03:21:07,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 03:21:07,18,타짜: 벨제붑의 노래,2026-09-23,0.3%,"2,394",0
2026-09-04 03:21:07,19,인 더 그레이,2026-09-02,0.3%,"2,338","4,453"
2026-09-04 03:21:07,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,257","412,676"
2026-09-04 03:21:07,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"2,003","16,002"
2026-09-04 03:21:07,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,862","6,904"
2026-09-04 03:21:07,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,827","122,990"
2026-09-04 03:21:07,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,825","1,095,759"
2026-09-04 03:21:07,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,764","182,838"
2026-09-04 03:31:47,1,오디세이,2026-08-05,57.8%,"411,342","9,329,602"
2026-09-04 03:31:47,2,인턴,2026-09-16,7.0%,"49,579",0
2026-09-04 03:31:47,3,암살자(들),2026-09-23,6.7%,"47,678",145
2026-09-04 03:31:47,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,597","8,645,358"
2026-09-04 03:31:47,5,옵세션,2026-09-02,3.7%,"26,705","46,653"
2026-09-04 03:31:47,6,경주기행,2026-08-26,2.6%,"18,550","248,131"
2026-09-04 03:31:47,7,비광,2026-09-02,2.6%,"18,516","30,546"
2026-09-04 03:31:47,8,싱 어게인,2026-09-02,2.0%,"14,202","21,548"
2026-09-04 03:31:47,9,호프,2026-07-15,1.2%,"8,279","4,538,441"
2026-09-04 03:31:47,10,딥 워터,2026-09-09,0.8%,"5,444",126
2026-09-04 03:31:47,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,043","304,593"
2026-09-04 03:31:47,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,797","87,628"
2026-09-04 03:31:47,13,더 드라마,2026-09-09,0.5%,"3,622","1,615"
2026-09-04 03:31:47,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,503",0
2026-09-04 03:31:47,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,864","75,872"
2026-09-04 03:31:47,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,732","841,991"
2026-09-04 03:31:47,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 03:31:47,18,타짜: 벨제붑의 노래,2026-09-23,0.3%,"2,395",0
2026-09-04 03:31:47,19,인 더 그레이,2026-09-02,0.3%,"2,338","4,453"
2026-09-04 03:31:47,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,257","412,676"
2026-09-04 03:31:47,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"2,005","16,002"
2026-09-04 03:31:47,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,861","6,904"
2026-09-04 03:31:47,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,830","122,990"
2026-09-04 03:31:47,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,825","1,095,759"
2026-09-04 03:31:47,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,764","182,838"
2026-09-04 04:21:07,1,오디세이,2026-08-05,57.7%,"411,604","9,329,604"
2026-09-04 04:21:07,2,인턴,2026-09-16,7.0%,"49,593",0
2026-09-04 04:21:07,3,암살자(들),2026-09-23,6.7%,"47,677",145
2026-09-04 04:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,683","8,645,358"
2026-09-04 04:21:07,5,옵세션,2026-09-02,3.8%,"26,804","46,653"
2026-09-04 04:21:07,6,경주기행,2026-08-26,2.6%,"18,563","248,131"
2026-09-04 04:21:07,7,비광,2026-09-02,2.6%,"18,518","30,547"
2026-09-04 04:21:07,8,싱 어게인,2026-09-02,2.0%,"14,217","21,548"
2026-09-04 04:21:07,9,호프,2026-07-15,1.2%,"8,284","4,538,441"
2026-09-04 04:21:07,10,딥 워터,2026-09-09,0.8%,"5,444",126
2026-09-04 04:21:07,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,046","304,593"
2026-09-04 04:21:07,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,806","87,628"
2026-09-04 04:21:07,13,더 드라마,2026-09-09,0.5%,"3,625","1,615"
2026-09-04 04:21:07,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,510",0
2026-09-04 04:21:07,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,869","75,872"
2026-09-04 04:21:07,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,736","841,991"
2026-09-04 04:21:07,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 04:21:07,18,타짜: 벨제붑의 노래,2026-09-23,0.3%,"2,418",0
2026-09-04 04:21:07,19,인 더 그레이,2026-09-02,0.3%,"2,340","4,453"
2026-09-04 04:21:07,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,269","412,676"
2026-09-04 04:21:07,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"2,005","16,002"
2026-09-04 04:21:07,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,859","6,904"
2026-09-04 04:21:07,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,831","122,990"
2026-09-04 04:21:07,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,822","1,095,759"
2026-09-04 04:21:07,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,770","182,838"
2026-09-04 04:31:48,1,오디세이,2026-08-05,57.7%,"411,677","9,329,604"
2026-09-04 04:31:48,2,인턴,2026-09-16,7.0%,"49,595",0
2026-09-04 04:31:48,3,암살자(들),2026-09-23,6.7%,"47,677",145
2026-09-04 04:31:48,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,692","8,645,358"
2026-09-04 04:31:48,5,옵세션,2026-09-02,3.8%,"26,817","46,653"
2026-09-04 04:31:48,6,경주기행,2026-08-26,2.6%,"18,570","248,131"
2026-09-04 04:31:48,7,비광,2026-09-02,2.6%,"18,524","30,547"
2026-09-04 04:31:48,8,싱 어게인,2026-09-02,2.0%,"14,219","21,548"
2026-09-04 04:31:48,9,호프,2026-07-15,1.2%,"8,285","4,538,441"
2026-09-04 04:31:48,10,딥 워터,2026-09-09,0.8%,"5,444",126
2026-09-04 04:31:48,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,046","304,593"
2026-09-04 04:31:48,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,805","87,628"
2026-09-04 04:31:48,13,더 드라마,2026-09-09,0.5%,"3,625","1,615"
2026-09-04 04:31:48,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,513",0
2026-09-04 04:31:48,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,869","75,872"
2026-09-04 04:31:48,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,736","841,991"
2026-09-04 04:31:48,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 04:31:48,18,타짜: 벨제붑의 노래,2026-09-23,0.3%,"2,418",0
2026-09-04 04:31:48,19,인 더 그레이,2026-09-02,0.3%,"2,341","4,453"
2026-09-04 04:31:48,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,269","412,676"
2026-09-04 04:31:48,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"2,008","16,002"
2026-09-04 04:31:48,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,859","6,904"
2026-09-04 04:31:48,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,832","122,990"
2026-09-04 04:31:48,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,822","1,095,759"
2026-09-04 04:31:48,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,771","182,838"
2026-09-04 05:21:07,1,오디세이,2026-08-05,57.7%,"411,702","9,329,612"
2026-09-04 05:21:07,2,인턴,2026-09-16,7.0%,"49,609",0
2026-09-04 05:21:07,3,암살자(들),2026-09-23,6.7%,"47,676",145
2026-09-04 05:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,717","8,645,360"
2026-09-04 05:21:07,5,옵세션,2026-09-02,3.8%,"26,878","46,653"
2026-09-04 05:21:07,6,경주기행,2026-08-26,2.6%,"18,581","248,181"
2026-09-04 05:21:07,7,비광,2026-09-02,2.6%,"18,532","30,557"
2026-09-04 05:21:07,8,싱 어게인,2026-09-02,2.0%,"14,228","21,549"
2026-09-04 05:21:07,9,호프,2026-07-15,1.2%,"8,292","4,538,441"
2026-09-04 05:21:07,10,딥 워터,2026-09-09,0.8%,"5,444",126
2026-09-04 05:21:07,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,049","304,593"
2026-09-04 05:21:07,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,816","87,628"
2026-09-04 05:21:07,13,더 드라마,2026-09-09,0.5%,"3,627","1,615"
2026-09-04 05:21:07,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,517",0
2026-09-04 05:21:07,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,878","75,872"
2026-09-04 05:21:07,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,739","841,994"
2026-09-04 05:21:07,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 05:21:07,18,타짜: 벨제붑의 노래,2026-09-23,0.3%,"2,418",0
2026-09-04 05:21:07,19,인 더 그레이,2026-09-02,0.3%,"2,342","4,453"
2026-09-04 05:21:07,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,262","412,676"
2026-09-04 05:21:07,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"2,007","16,002"
2026-09-04 05:21:07,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,859","6,904"
2026-09-04 05:21:07,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,834","122,993"
2026-09-04 05:21:07,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,821","1,095,759"
2026-09-04 05:21:07,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,772","182,838"
2026-09-04 05:31:49,1,오디세이,2026-08-05,57.7%,"411,744","9,329,612"
2026-09-04 05:31:49,2,인턴,2026-09-16,7.0%,"49,611",0
2026-09-04 05:31:49,3,암살자(들),2026-09-23,6.7%,"47,679",145
2026-09-04 05:31:49,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,726","8,645,360"
2026-09-04 05:31:49,5,옵세션,2026-09-02,3.8%,"26,889","46,653"
2026-09-04 05:31:49,6,경주기행,2026-08-26,2.6%,"18,586","248,181"
2026-09-04 05:31:49,7,비광,2026-09-02,2.6%,"18,537","30,557"
2026-09-04 05:31:49,8,싱 어게인,2026-09-02,2.0%,"14,232","21,549"
2026-09-04 05:31:49,9,호프,2026-07-15,1.2%,"8,295","4,538,441"
2026-09-04 05:31:49,10,딥 워터,2026-09-09,0.8%,"5,444",126
2026-09-04 05:31:49,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,049","304,593"
2026-09-04 05:31:49,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,819","87,628"
2026-09-04 05:31:49,13,더 드라마,2026-09-09,0.5%,"3,628","1,615"
2026-09-04 05:31:49,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,518",0
2026-09-04 05:31:49,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,878","75,872"
2026-09-04 05:31:49,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,742","841,994"
2026-09-04 05:31:49,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 05:31:49,18,타짜: 벨제붑의 노래,2026-09-23,0.3%,"2,422",0
2026-09-04 05:31:49,19,인 더 그레이,2026-09-02,0.3%,"2,342","4,453"
2026-09-04 05:31:49,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,262","412,676"
2026-09-04 05:31:49,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"2,007","16,002"
2026-09-04 05:31:49,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,858","6,904"
2026-09-04 05:31:49,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,837","122,993"
2026-09-04 05:31:49,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,821","1,095,759"
2026-09-04 05:31:49,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,772","182,838"
2026-09-04 06:21:07,1,오디세이,2026-08-05,57.7%,"410,750","9,329,612"
2026-09-04 06:21:07,2,인턴,2026-09-16,7.0%,"49,619",0
2026-09-04 06:21:07,3,암살자(들),2026-09-23,6.7%,"47,689",145
2026-09-04 06:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,710","8,645,360"
2026-09-04 06:21:07,5,옵세션,2026-09-02,3.8%,"26,932","46,653"
2026-09-04 06:21:07,6,경주기행,2026-08-26,2.6%,"18,585","248,181"
2026-09-04 06:21:07,7,비광,2026-09-02,2.6%,"18,542","30,557"
2026-09-04 06:21:07,8,싱 어게인,2026-09-02,2.0%,"14,223","21,549"
2026-09-04 06:21:07,9,호프,2026-07-15,1.2%,"8,300","4,538,441"
2026-09-04 06:21:07,10,딥 워터,2026-09-09,0.8%,"5,445",126
2026-09-04 06:21:07,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,050","304,593"
2026-09-04 06:21:07,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,823","87,628"
2026-09-04 06:21:07,13,더 드라마,2026-09-09,0.5%,"3,630","1,615"
2026-09-04 06:21:07,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,522",0
2026-09-04 06:21:07,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,888","75,872"
2026-09-04 06:21:07,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,747","841,994"
2026-09-04 06:21:07,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 06:21:07,18,타짜: 벨제붑의 노래,2026-09-23,0.3%,"2,427",0
2026-09-04 06:21:07,19,인 더 그레이,2026-09-02,0.3%,"2,344","4,453"
2026-09-04 06:21:07,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,262","412,676"
2026-09-04 06:21:07,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"2,010","16,002"
2026-09-04 06:21:07,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,855","6,904"
2026-09-04 06:21:07,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,832","122,993"
2026-09-04 06:21:07,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,822","1,095,759"
2026-09-04 06:21:07,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,769","182,838"
2026-09-04 06:31:48,1,오디세이,2026-08-05,57.7%,"410,853","9,329,612"
2026-09-04 06:31:48,2,인턴,2026-09-16,7.0%,"49,622",0
2026-09-04 06:31:48,3,암살자(들),2026-09-23,6.7%,"47,686",145
2026-09-04 06:31:48,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,735","8,645,360"
2026-09-04 06:31:48,5,옵세션,2026-09-02,3.8%,"26,951","46,653"
2026-09-04 06:31:48,6,경주기행,2026-08-26,2.6%,"18,590","248,181"
2026-09-04 06:31:48,7,비광,2026-09-02,2.6%,"18,548","30,557"
2026-09-04 06:31:48,8,싱 어게인,2026-09-02,2.0%,"14,229","21,549"
2026-09-04 06:31:48,9,호프,2026-07-15,1.2%,"8,301","4,538,441"
2026-09-04 06:31:48,10,딥 워터,2026-09-09,0.8%,"5,445",126
2026-09-04 06:31:48,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,050","304,593"
2026-09-04 06:31:48,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,825","87,628"
2026-09-04 06:31:48,13,더 드라마,2026-09-09,0.5%,"3,631","1,615"
2026-09-04 06:31:48,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,526",0
2026-09-04 06:31:48,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,895","75,872"
2026-09-04 06:31:48,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,751","841,994"
2026-09-04 06:31:48,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 06:31:48,18,타짜: 벨제붑의 노래,2026-09-23,0.3%,"2,426",0
2026-09-04 06:31:48,19,인 더 그레이,2026-09-02,0.3%,"2,342","4,453"
2026-09-04 06:31:48,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,264","412,676"
2026-09-04 06:31:48,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"2,011","16,002"
2026-09-04 06:31:48,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,853","6,904"
2026-09-04 06:31:48,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,833","122,993"
2026-09-04 06:31:48,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,819","1,095,759"
2026-09-04 06:31:48,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,769","182,838"
2026-09-04 07:21:07,1,오디세이,2026-08-05,57.5%,"409,088","9,329,612"
2026-09-04 07:21:07,2,인턴,2026-09-16,7.0%,"49,651",0
2026-09-04 07:21:07,3,암살자(들),2026-09-23,6.7%,"47,679",145
2026-09-04 07:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,785","8,645,360"
2026-09-04 07:21:07,5,옵세션,2026-09-02,3.8%,"27,035","46,653"
2026-09-04 07:21:07,6,경주기행,2026-08-26,2.6%,"18,638","248,181"
2026-09-04 07:21:07,7,비광,2026-09-02,2.6%,"18,573","30,557"
2026-09-04 07:21:07,8,싱 어게인,2026-09-02,2.0%,"14,285","21,549"
2026-09-04 07:21:07,9,호프,2026-07-15,1.2%,"8,312","4,538,441"
2026-09-04 07:21:07,10,딥 워터,2026-09-09,0.8%,"5,444",126
2026-09-04 07:21:07,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,059","304,593"
2026-09-04 07:21:07,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,843","87,628"
2026-09-04 07:21:07,13,더 드라마,2026-09-09,0.5%,"3,645","1,615"
2026-09-04 07:21:07,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,534",0
2026-09-04 07:21:07,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,916","75,872"
2026-09-04 07:21:07,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,776","841,994"
2026-09-04 07:21:07,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 07:21:07,18,타짜: 벨제붑의 노래,2026-09-23,0.4%,"2,498",0
2026-09-04 07:21:07,19,인 더 그레이,2026-09-02,0.3%,"2,327","4,453"
2026-09-04 07:21:07,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,249","412,676"
2026-09-04 07:21:07,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,996","16,002"
2026-09-04 07:21:07,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,852","6,904"
2026-09-04 07:21:07,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,830","122,993"
2026-09-04 07:21:07,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,813","1,095,759"
2026-09-04 07:21:07,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,770","182,838"
2026-09-04 07:31:49,1,오디세이,2026-08-05,57.5%,"408,989","9,329,612"
2026-09-04 07:31:49,2,인턴,2026-09-16,7.0%,"49,658",0
2026-09-04 07:31:49,3,암살자(들),2026-09-23,6.7%,"47,690",145
2026-09-04 07:31:49,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,774","8,645,360"
2026-09-04 07:31:49,5,옵세션,2026-09-02,3.8%,"27,046","46,653"
2026-09-04 07:31:49,6,경주기행,2026-08-26,2.6%,"18,643","248,181"
2026-09-04 07:31:49,7,비광,2026-09-02,2.6%,"18,550","30,557"
2026-09-04 07:31:49,8,싱 어게인,2026-09-02,2.0%,"14,285","21,549"
2026-09-04 07:31:49,9,호프,2026-07-15,1.2%,"8,321","4,538,441"
2026-09-04 07:31:49,10,딥 워터,2026-09-09,0.8%,"5,444",126
2026-09-04 07:31:49,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.6%,"4,062","304,593"
2026-09-04 07:31:49,12,아이유 콘서트 : 더 골든 아워,재개봉일 : 2026-09-09 2023-09-13,0.5%,"3,841","87,628"
2026-09-04 07:31:49,13,더 드라마,2026-09-09,0.5%,"3,648","1,615"
2026-09-04 07:31:49,14,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.5%,"3,538",0
2026-09-04 07:31:49,15,아이유 콘서트 : 더 위닝,재개봉일 : 2026-09-16 2025-01-24,0.4%,"2,919","75,872"
2026-09-04 07:31:49,16,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.4%,"2,779","841,994"
2026-09-04 07:31:49,17,포가튼 아일랜드,2026-09-23,0.4%,"2,669",0
2026-09-04 07:31:49,18,타짜: 벨제붑의 노래,2026-09-23,0.4%,"2,559",0
2026-09-04 07:31:49,19,인 더 그레이,2026-09-02,0.3%,"2,334","4,453"
2026-09-04 07:31:49,20,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"2,241","412,676"
2026-09-04 07:31:49,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,998","16,002"
2026-09-04 07:31:49,22,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,839","6,904"
2026-09-04 07:31:49,23,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,827","122,993"
2026-09-04 07:31:49,24,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,814","1,095,759"
2026-09-04 07:31:49,25,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.2%,"1,741","182,838"
2026-09-04 08:21:07,1,오디세이,2026-08-05,57.4%,"405,322","9,329,609"
2026-09-04 08:21:07,2,인턴,2026-09-16,7.0%,"49,690",0
2026-09-04 08:21:07,3,암살자(들),2026-09-23,6.8%,"47,693",145
2026-09-04 08:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.7%,"40,267","8,645,360"
